onset	duration	sample	trial_type	response_time	stim_file	stimulus	trial	block	paired_block	start_loc_x	start_loc_y	obj_loc_x	obj_loc_y	resp_loc_x	resp_loc_y	resp_reaction_time	resp_total_time	resp_path_length	x	y	direction	travel_time	session	experiment	subject
41.606	0.017	356656	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.8502	11.3366	315.119850159	12.068	1	YC1	R1062J
41.623	0.016	356673	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.8316	11.3552	315.119850159	12.085	1	YC1	R1062J
41.639	0.017	356689	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.8125	11.3745	315.119850159	12.101	1	YC1	R1062J
41.656	0.017	356706	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.795	11.392	315.119850159	12.118	1	YC1	R1062J
41.673	0.016	356723	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7791	11.408	315.119850159	12.135	1	YC1	R1062J
41.689	0.017	356739	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7634	11.4238	315.119850159	12.151	1	YC1	R1062J
41.706	0.016	356756	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7482	11.439	315.119850159	12.168	1	YC1	R1062J
41.722	0.018	356772	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7342	11.4531	315.119850159	12.184	1	YC1	R1062J
41.74	0.016	356790	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7204	11.467	315.119850159	12.202	1	YC1	R1062J
41.756	0.016	356806	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.7085	11.4789	315.119850159	12.218	1	YC1	R1062J
41.772	0.017	356822	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6958	11.4917	315.119850159	12.234	1	YC1	R1062J
41.789	0.016	356839	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6851	11.5024	315.119850159	12.251	1	YC1	R1062J
41.805	0.017	356855	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6747	11.5128	315.119850159	12.267	1	YC1	R1062J
41.822	0.018	356872	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6648	11.5227	315.119850159	12.284	1	YC1	R1062J
41.84	0.015	356890	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6555	11.5321	315.119850159	12.302	1	YC1	R1062J
41.855	0.017	356905	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.647	11.5406	315.119850159	12.317	1	YC1	R1062J
41.872	0.017	356922	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6387	11.549	315.119850159	12.334	1	YC1	R1062J
41.889	0.017	356939	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6318	11.5559	315.119850159	12.351	1	YC1	R1062J
41.906	0.016	356956	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6251	11.5627	315.119850159	12.368	1	YC1	R1062J
41.922	0.018	356972	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.619	11.5688	315.119850159	12.384	1	YC1	R1062J
41.94	0.015	356990	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6135	11.5743	315.119850159	12.402	1	YC1	R1062J
41.955	0.017	357005	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6086	11.5792	315.119850159	12.417	1	YC1	R1062J
41.972	0.017	357022	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6042	11.5836	315.119850159	12.434	1	YC1	R1062J
41.989	0.017	357039	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.6007	11.5872	315.119850159	12.451	1	YC1	R1062J
42.006	0.017	357056	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5974	11.5905	315.119850159	12.468	1	YC1	R1062J
42.023	0.016	357073	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5947	11.5931	315.119850159	12.485	1	YC1	R1062J
42.039	0.017	357089	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5926	11.5953	315.119850159	12.501	1	YC1	R1062J
42.056	0.017	357106	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5909	11.597	315.119850159	12.518	1	YC1	R1062J
42.073	0.066	357123	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5898	11.5981	315.119850159	12.535	1	YC1	R1062J
42.139	0.017	357189	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5898	11.5981	315.119365692	12.601	1	YC1	R1062J
42.156	0.017	357206	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5898	11.5981	315.117580414	12.618	1	YC1	R1062J
42.173	0.016	357223	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5897	11.5981	315.112953186	12.635	1	YC1	R1062J
42.189	0.017	357239	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5896	11.598	315.105190277	12.651	1	YC1	R1062J
42.206	0.017	357256	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5895	11.5978	315.092597961	12.668	1	YC1	R1062J
42.223	0.016	357273	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5893	11.5977	315.076229096	12.685	1	YC1	R1062J
42.239	0.017	357289	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5891	11.5975	315.050621033	12.701	1	YC1	R1062J
42.256	0.017	357306	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5889	11.5972	315.019752502	12.718	1	YC1	R1062J
42.273	0.017	357323	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5886	11.597	314.982292175	12.735	1	YC1	R1062J
42.29	0.015	357340	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5883	11.5967	314.936050415	12.752	1	YC1	R1062J
42.305	0.018	357355	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5881	11.5964	314.87858963	12.767	1	YC1	R1062J
42.323	0.017	357373	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5877	11.5961	314.814334869	12.785	1	YC1	R1062J
42.34	0.016	357390	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5874	11.5958	314.747039795	12.802	1	YC1	R1062J
42.356	0.016	357406	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5871	11.5955	314.663841248	12.818	1	YC1	R1062J
42.372	0.017	357422	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5868	11.5951	314.572109222	12.834	1	YC1	R1062J
42.389	0.017	357439	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5865	11.5948	314.479434967	12.851	1	YC1	R1062J
42.406	0.016	357456	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5862	11.5945	314.377017975	12.868	1	YC1	R1062J
42.422	0.017	357472	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5859	11.5942	314.263877869	12.884	1	YC1	R1062J
42.439	0.016	357489	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5856	11.5939	314.139835358	12.901	1	YC1	R1062J
42.455	0.018	357505	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5853	11.5935	314.010349274	12.917	1	YC1	R1062J
42.473	0.016	357523	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5851	11.5932	313.874111175	12.935	1	YC1	R1062J
42.489	0.017	357539	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5848	11.5929	313.727672577	12.951	1	YC1	R1062J
42.506	0.017	357556	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5845	11.5926	313.5652771	12.968	1	YC1	R1062J
42.523	0.016	357573	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5842	11.5922	313.402843475	12.985	1	YC1	R1062J
42.539	0.017	357589	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5839	11.5919	313.233734131	13.001	1	YC1	R1062J
42.556	0.017	357606	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5836	11.5915	313.052703857	13.018	1	YC1	R1062J
42.573	0.016	357623	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5834	11.5912	312.865444183	13.035	1	YC1	R1062J
42.589	0.017	357639	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5831	11.5909	312.670272827	13.051	1	YC1	R1062J
42.606	0.017	357656	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5828	11.5905	312.45262146	13.068	1	YC1	R1062J
42.623	0.016	357673	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5825	11.5902	312.248775482	13.085	1	YC1	R1062J
42.639	0.016	357689	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5823	11.5898	312.026729584	13.101	1	YC1	R1062J
42.655	0.018	357705	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.582	11.5895	311.795089722	13.117	1	YC1	R1062J
42.673	0.016	357723	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5818	11.5891	311.56136322	13.135	1	YC1	R1062J
42.689	0.017	357739	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5815	11.5887	311.318553925	13.151	1	YC1	R1062J
42.706	0.017	357756	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5813	11.5884	311.045417786	13.168	1	YC1	R1062J
42.723	0.017	357773	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.581	11.588	310.794944763	13.185	1	YC1	R1062J
42.74	0.015	357790	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5808	11.5876	310.520557404	13.202	1	YC1	R1062J
42.755	0.018	357805	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5806	11.5873	310.237884522	13.217	1	YC1	R1062J
42.773	0.017	357823	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5804	11.5869	309.945911407	13.235	1	YC1	R1062J
42.79	0.016	357840	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5801	11.5865	309.664173126	13.252	1	YC1	R1062J
42.806	0.017	357856	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5799	11.5861	309.341640472	13.268	1	YC1	R1062J
42.823	0.016	357873	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5797	11.5857	309.030956268	13.285	1	YC1	R1062J
42.839	0.017	357889	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5795	11.5853	308.705635071	13.301	1	YC1	R1062J
42.856	0.017	357906	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5793	11.5849	308.376548767	13.318	1	YC1	R1062J
42.873	0.017	357923	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5791	11.5845	308.050525665	13.335	1	YC1	R1062J
42.89	0.017	357940	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5789	11.5841	307.692848206	13.352	1	YC1	R1062J
42.907	0.016	357957	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5788	11.5837	307.339523315	13.369	1	YC1	R1062J
42.923	0.017	357973	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5786	11.5833	306.968803406	13.385	1	YC1	R1062J
42.94	0.016	357990	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5784	11.5828	306.592350006	13.402	1	YC1	R1062J
42.956	0.017	358006	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5783	11.5824	306.227050781	13.418	1	YC1	R1062J
42.973	0.017	358023	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5781	11.582	305.827278137	13.435	1	YC1	R1062J
42.99	0.017	358040	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.578	11.5815	305.435848236	13.452	1	YC1	R1062J
43.007	0.015	358057	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5778	11.5811	305.034030914	13.469	1	YC1	R1062J
43.022	0.017	358072	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5777	11.5807	304.6161232	13.484	1	YC1	R1062J
43.039	0.017	358089	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5776	11.5802	304.184619904	13.501	1	YC1	R1062J
43.056	0.016	358106	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5775	11.5798	303.787548065	13.518	1	YC1	R1062J
43.072	0.017	358122	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5774	11.5793	303.332580566	13.534	1	YC1	R1062J
43.089	0.017	358139	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5773	11.5788	302.875286102	13.551	1	YC1	R1062J
43.106	0.016	358156	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5772	11.5784	302.436920166	13.568	1	YC1	R1062J
43.122	0.018	358172	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5772	11.5779	301.970508575	13.584	1	YC1	R1062J
43.14	0.016	358190	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5771	11.5774	301.492229462	13.602	1	YC1	R1062J
43.156	0.016	358206	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.577	11.577	301.025230408	13.618	1	YC1	R1062J
43.172	0.018	358222	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.577	11.5765	300.52048111	13.634	1	YC1	R1062J
43.19	0.016	358240	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.577	11.576	300.014755249	13.652	1	YC1	R1062J
43.206	0.017	358256	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.577	11.5755	299.534873962	13.668	1	YC1	R1062J
43.223	0.017	358273	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5771	11.5752	299.015724182	13.685	1	YC1	R1062J
43.24	0.016	358290	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5773	11.5751	298.518203735	13.702	1	YC1	R1062J
43.256	0.017	358306	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5775	11.575	298.015071869	13.718	1	YC1	R1062J
43.273	0.016	358323	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5777	11.5749	297.523281097	13.735	1	YC1	R1062J
43.289	0.017	358339	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5779	11.5748	297.026752472	13.751	1	YC1	R1062J
43.306	0.017	358356	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5781	11.5747	296.513362884	13.768	1	YC1	R1062J
43.323	0.016	358373	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5783	11.5746	296.037414551	13.785	1	YC1	R1062J
43.339	0.017	358389	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5785	11.5745	295.523452759	13.801	1	YC1	R1062J
43.356	0.016	358406	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5787	11.5744	295.013870239	13.818	1	YC1	R1062J
43.372	0.017	358422	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5789	11.5743	294.528381348	13.834	1	YC1	R1062J
43.389	0.017	358439	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5791	11.5742	294.020935059	13.851	1	YC1	R1062J
43.406	0.016	358456	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5793	11.5741	293.54246521	13.868	1	YC1	R1062J
43.422	0.017	358472	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5798	11.5739	293.032737732	13.884	1	YC1	R1062J
43.439	0.017	358489	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5806	11.5736	292.515625	13.901	1	YC1	R1062J
43.456	0.017	358506	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.5803	11.5737	292.039253235	13.918	1	YC1	R1062J
43.473	0.016	358523	TRAVEL_PRACTICE_TEST	n/a	n/a	wheel	-1	-1	-1	-28.3757	4.5284	9.57624	12.3302	-17.5865	12.5088	n/a	n/a	n/a	-21.58	11.5738	291.530601501	13.935	1	YC1	R1062J
